generation,ev,No.1,No.2,No.3,No.4,No.5,No.6,No.7,No.8,No.9,No.10,No.11,No.12,No.13,No.14,No.15,No.16,No.17,No.18,No.19,No.20
0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1
0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0
0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0
0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1
0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1
1,2856,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0
1,2955,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1
1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0
1,4606,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1
1,2932,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1
1,2782,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
1,676,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0
1,2595,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1
1,1610,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1,4137,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1
1,1822,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0
1,3585,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
1,1568,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
1,2843,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
1,3585,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
2,4606,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1
2,3585,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
2,4606,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1
2,4381,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1
2,4332,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1
2,3859,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1
2,3585,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
2,4606,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1
2,3585,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
2,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1
2,4606,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1
2,3409,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1
2,4606,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1
2,3585,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
2,4606,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1
2,3585,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
3,4381,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1
3,4606,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1
3,4606,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1
3,4101,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1
3,3639,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1
3,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1
3,4171,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1
3,3948,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1
3,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1
3,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1
3,4847,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1
3,4422,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
3,4606,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1
3,4381,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1
3,3585,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
3,4606,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1
4,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1
4,4430,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1
4,4847,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1
4,4430,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1
4,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1
4,3585,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
4,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1
4,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1
4,4500,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1
4,3638,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
4,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1
4,3585,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
4,4847,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1
4,4606,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1
4,4606,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1
4,3948,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1
5,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
5,4430,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1
5,4588,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1
5,4205,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1
5,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
5,3462,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1
5,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1
5,4437,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1
5,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1
5,2782,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
5,3803,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1
5,4552,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
5,4847,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1
5,4606,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1
5,4606,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1
5,3585,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
6,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
6,3573,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0
6,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
6,4376,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1
6,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
6,4261,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1
6,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0
6,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
6,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1
6,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1
6,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
6,4437,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1
6,4847,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1
6,3803,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1
6,4552,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
6,4437,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1
7,4220,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
7,4430,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1
7,4396,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1
7,4847,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1
7,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
7,3941,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1
7,5088,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1
7,4220,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
7,4171,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1
7,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
7,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
7,4192,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1
7,4847,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1
7,3803,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1
7,4847,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1
7,4552,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
8,5088,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1
8,5088,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1
8,4171,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1
8,4121,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1
8,4430,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1
8,5054,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1
8,4171,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1
8,5088,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1
8,4246,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1
8,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1
8,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1
8,3334,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1
8,5088,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1
8,5088,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1
8,4171,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1
8,4396,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1
9,4430,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1
9,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1
9,4121,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1
9,5054,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1
9,4430,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1
9,3264,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0
9,5088,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1
9,5054,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1
9,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1
9,4121,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1
9,4696,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1
9,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1
9,5088,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1
9,5088,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1
9,5054,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1
9,4121,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1
10,4016,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0
10,4121,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1
10,3192,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
10,5054,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1
10,3573,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0
10,5088,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1
10,3622,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1
10,3982,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0
10,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1
10,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0
10,4181,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1
10,3984,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1
10,5088,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1
10,3264,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0
10,5054,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1
10,4430,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1
11,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1
11,5088,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1
11,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
11,4865,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1
11,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1
11,2883,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
11,3008,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
11,5088,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1
11,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1
11,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1
11,3820,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0
11,3131,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1
11,5088,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1
11,5088,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1
11,3192,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
11,3984,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1
12,4379,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1
12,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1
12,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0
12,3910,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1
12,3192,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
12,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1
12,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0
12,4814,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1
12,3627,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1
12,3986,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0
12,3588,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
12,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0
12,5088,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1
12,5088,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1
12,3820,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0
12,3131,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1
13,4665,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1
13,4345,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1
13,4231,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0
13,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1
13,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1
13,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1
13,3949,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0
13,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1
13,4345,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1
13,4379,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1
13,5228,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1
13,3957,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0
13,5088,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1
13,3910,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1
13,3986,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0
13,4814,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1
14,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0
14,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1
14,5228,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1
14,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1
14,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1
14,4345,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1
14,4814,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1
14,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0
14,4814,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1
14,3717,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0
14,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1
14,3678,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1
14,5228,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1
14,3957,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0
14,5088,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1
14,4345,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1
15,5228,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1
15,4866,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1
15,4371,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0
15,4574,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1
15,4519,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
15,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1
15,3664,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0
15,4574,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1
15,4345,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1
15,5088,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1
15,3164,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
15,4231,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0
15,5228,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1
15,4345,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1
15,3717,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0
15,5088,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1
16,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0
16,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1
16,5228,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1
16,4869,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1
16,3877,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0
16,3687,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1
16,5228,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1
16,4345,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1
16,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0
16,5015,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1
16,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0
16,3378,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1
16,5228,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1
16,5228,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1
16,4345,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1
16,3664,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0
17,4570,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1
17,5228,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1
17,4757,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1
17,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
17,5228,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1
17,3423,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1
17,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1
17,5074,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1
17,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1
17,3554,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1
17,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1
17,3378,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1
17,5228,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1
17,5228,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1
17,5228,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1
17,3378,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1
18,5044,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1
18,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1
18,5044,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1
18,3392,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1
18,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1
18,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1
18,5044,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1
18,3607,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1
18,5228,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1
